,ref_gene_likelihood,hyp_gene_likelihood,hm_data_likelihood,rbf_ratio
77025,5423.339981113129,5452.185187683235,140066.86061012157,-28.845206570105802
77027,5371.994984695499,5396.581812421093,140078.15592443195,-24.58682772559405
77029,5425.203335576401,5456.25931643814,140083.8609331979,-31.055980861739044
77031,5452.699801626848,5475.386756482854,140089.41228306558,-22.686954856006196
77033,5391.631492713804,5418.601275160676,140062.03926839784,-26.96978244687216
77035,5497.410947329594,5520.253804178414,140060.66489625126,-22.842856848819793
77037,5447.363195740055,5498.899433952319,140065.83278701242,-51.536238212263925
77039,5472.853401705575,5519.195509449199,140079.24367090987,-46.342107743623274
77041,5507.509209691165,5550.65763552775,140062.1124434989,-43.148425836585375
77043,5485.892925733095,5569.321851751332,140061.48061555641,-83.42892601823769
77045,5344.574262843711,5361.637741946613,140081.38296841568,-17.06347910290151
77047,5360.328532923817,5405.921349860815,140070.8870713353,-45.59281693699813
77049,5357.197966832658,5398.550236358453,140053.95172076134,-41.352269525795236
77051,5416.737387966639,5451.348704472186,140074.24148033457,-34.61131650554671
77053,5449.421870879961,5479.892851200335,140080.06619485494,-30.47098032037411
77055,5473.842073918724,5502.133490894891,140074.1623720556,-28.291416976167056
77057,5508.546191242818,5532.813153953088,140064.9828312069,-24.26696271026958
77059,5523.480826858721,5539.682754484265,140071.22847055472,-16.201927625544158
77061,5475.48482386031,5497.0008002372915,140080.73489972536,-21.515976376981598
77063,5481.4943009395265,5498.049035796257,140086.91046188583,-16.554734856730647
77065,5536.27829012437,5556.251599904994,140069.1648181342,-19.973309780623822
77067,5415.3626771938125,5453.891522065795,140066.2159511681,-38.52884487198207
77069,5485.797100419732,5534.802271447873,140058.99650300984,-49.005171028141376
77071,5489.129664142347,5527.494727339653,140062.84460733397,-38.36506319730597
77073,5452.784053562143,5495.4889887853915,140062.31154173554,-42.70493522324887
77075,5408.081350902974,5452.04001324481,140051.62801274346,-43.958662341836316
77077,5437.016209801905,5494.9537114836285,140067.57253413313,-57.937501681723916
77079,5405.229409554164,5455.075969269034,140057.87772695324,-49.84655971487064
77081,5371.568337301264,5431.930366274114,140069.33717536338,-60.36202897284966
77083,5340.426628287436,5386.275848516,140073.26791756763,-45.84922022856426
77085,5404.945049674156,5447.084710966447,140074.59179772667,-42.13966129229175
77087,5451.843908340006,5485.126247181732,140042.60894339878,-33.282338841725505
77089,5416.868495643504,5473.204431763676,140065.59552897347,-56.335936120172846
77091,5406.342633338352,5462.472652284458,140051.42980360563,-56.13001894610534
77093,5438.579256202509,5510.950134278419,140068.08223279807,-72.37087807590979
77095,5363.94072603886,5421.6138650514495,140072.75674236176,-57.67313901258967
77097,5365.552719179084,5418.488290861716,140063.79610212691,-52.935571682632144
77099,5455.805462920953,5525.622367027563,140063.96362289696,-69.81690410661031
77101,5430.330783658527,5501.874346907425,140085.5715277684,-71.54356324889795
77103,5441.066217281777,5525.952623597462,140061.26932110128,-84.88640631568433
77105,5457.5497574976,5554.54417101227,140058.69547844082,-96.99441351467067
77107,5500.168042237192,5570.708513053775,140063.41330447493,-70.54047081658337
77109,5472.063303045971,5547.293936814997,140067.87902857063,-75.2306337690261
77111,5473.763358640667,5535.505723898387,140075.9543240733,-61.74236525771994
77113,5482.19074436121,5560.339699984034,140086.6074607674,-78.14895562282436
77115,5503.2505072160075,5591.225509378536,140067.25893672378,-87.97500216252865
77117,5472.004639374985,5563.882199110695,140082.9583356116,-91.87755973570984
77119,5534.900663228839,5592.82007439708,140086.20154187086,-57.91941116824091
77121,5469.563503582352,5514.373039286612,140078.99767569572,-44.80953570426027
77123,5546.472695780902,5580.901162742752,140063.14949799704,-34.42846696185006
77125,5488.007839217313,5508.658805036595,140064.56921607646,-20.650965819282646
77127,5526.469387219701,5555.40774219061,140057.02498347426,-28.93835497090913
77129,5555.04811874186,5576.232414549128,140073.9035277932,-21.184295807268427
77131,5572.16406423477,5598.000254836342,140063.10390990766,-25.836190601571616
77133,5518.666326663621,5549.951051418173,140074.7920489708,-31.28472475455237
77135,5528.274927312717,5586.512969213188,140079.18396718233,-58.23804190047031
77137,5583.566509683738,5606.781715022078,140058.99768885196,-23.21520533833973
77139,5595.964623852593,5641.758837217754,140072.66855653824,-45.79421336516134
77141,5528.239207857914,5547.606374642956,140071.08265218342,-19.367166785042173
77143,5513.176352981363,5551.48841119956,140056.9862846533,-38.3120582181964
77145,5616.17957922365,5657.901800884312,140062.17903884145,-41.7222216606624
77147,5646.134538583408,5683.325222117623,140077.43532242713,-37.19068353421426
77149,5621.039137361351,5659.715998729401,140091.43660639715,-38.676861368049686
77151,5575.423063876992,5620.2798942192185,140074.10673783143,-44.8568303422262
77153,5559.015613067824,5592.984177380073,140080.88525001326,-33.96856431224842
77155,5534.549557122639,5550.175210074405,140062.0618039546,-15.625652951765915
77157,5509.259814937359,5520.786611629242,140054.4796456937,-11.526796691882737
77159,5464.559568959254,5476.937052194784,140096.38953005627,-12.377483235530235
77161,5544.552491496097,5563.548463071233,140073.64218210944,-18.995971575135627
77163,5496.615892410555,5521.80517611772,140064.16420610558,-25.189283707165487
77165,5487.341535883091,5515.936739429101,140076.94619302725,-28.595203546010453
77167,5569.0639117347655,5597.043564733729,140077.04682991107,-27.979652998963502
77169,5503.8226598063175,5533.460095950605,140074.13251530624,-29.637436144287676
77171,5558.021863152913,5595.39673105508,140076.12548363008,-37.37486790216644
77173,5532.892374190137,5568.086464270395,140048.884555384,-35.19409008025741
77175,5528.202547900272,5593.389565246208,140060.78465652265,-65.1870173459356
77177,5520.221849115561,5571.543060488592,140056.20810725095,-51.321211373031474
77179,5491.454988739275,5533.44465183554,140085.63145453055,-41.98966309626485
77181,5412.535325194309,5458.544638343067,140073.24907947876,-46.00931314875834
77183,5521.35965204177,5555.278759040346,140070.469019667,-33.91910699857635
77185,5490.839464211162,5518.469695620177,140078.69374567273,-27.630231409015323
77187,5420.329162165499,5441.186498631955,140079.9126485893,-20.857336466456218
77189,5430.840763823024,5458.692865872522,140054.8028266191,-27.85210204949817
77191,5503.8549781714955,5550.527741926634,140061.2297787759,-46.672763755138476
77193,5536.474776463449,5621.861598896241,140078.01070524,-85.38682243279163
77195,5501.569282891409,5544.925075952632,140082.74592887575,-43.35579306122327
77197,5511.695192212681,5533.909524059563,140088.32817080244,-22.214331846882487
77199,5485.841772431595,5524.111660772382,140085.42684074573,-38.269888340786565
77201,5465.54159002997,5503.135357468651,140062.0784037097,-37.593767438680516
77203,5485.734093347717,5522.175837873977,140080.6731436642,-36.441744526259754
77205,5477.544143967047,5508.565434234857,140077.1292862682,-31.0212902678104
77207,5507.120367543124,5544.317256547743,140061.12738083073,-37.19688900461915
77209,5562.058999708496,5591.612311974518,140084.85393272995,-29.55331226602175
77211,5561.327869922821,5614.747919724904,140089.75132336759,-53.42004980208276
77213,5544.94005025464,5588.421823031909,140063.83363214464,-43.481772777269725
77215,5483.256108605657,5529.651367030744,140062.0151755816,-46.39525842508738
77217,5555.876448820235,5614.749785108171,140066.26608960403,-58.87333628793567
77219,5548.833809657127,5590.495353601699,140057.93497236606,-41.66154394457226
77221,5521.272570520741,5560.462749944708,140061.70135370255,-39.19017942396658
77223,5502.929808191835,5538.769972080829,140079.22775526543,-35.84016388899363
77225,5482.005606692389,5528.19997255938,140073.8920785957,-46.194365866990665
77227,5417.262547809671,5471.230593056184,140092.44166561269,-53.96804524651361
77229,5516.209718697166,5552.296238533862,140042.20989508735,-36.086519836696425
77231,5426.021585043216,5453.678651361144,140060.9222655051,-27.657066317928184
77233,5483.921423917039,5535.860803349642,140078.54735272145,-51.939379432603346
77235,5556.460957476389,5600.4382144554975,140064.77002371024,-43.97725697910846
77237,5448.419987672027,5499.158835223906,140076.8830696673,-50.73884755187919
77239,5465.468634110526,5505.999750927816,140098.23815200315,-40.53111681729024
77241,5500.082252678369,5545.749238373711,140082.61371119219,-45.66698569534219
77243,5496.026164757419,5522.733545338387,140087.40854522213,-26.707380580967765
77245,5445.5107289738635,5463.237514937558,140071.88874413646,-17.726785963694965
77247,5440.858769338996,5474.471416531102,140074.41299172785,-33.612647192105214
77249,5526.59506901507,5559.278654615801,140066.72250553255,-32.68358560073102
77251,5551.399085389876,5592.37690149175,140064.09117713358,-40.97781610187394
77253,5548.944660873972,5594.736156600177,140069.49727197492,-45.79149572620554
77255,5515.6930697924145,5544.056163804838,140070.43270897435,-28.36309401242397
77257,5544.311794809784,5583.64591242504,140067.00071092535,-39.33411761525531
77259,5446.486518196572,5497.316463452559,140063.41541784003,-50.829945255986786
77261,5521.515413200148,5594.2973079416815,140062.326074609,-72.7818947415335
77263,5488.296178295828,5535.744009227637,140053.13626900667,-47.44783093180922
77265,5526.974436043465,5585.686413368645,140075.49133215754,-58.71197732517976
77267,5566.392042049304,5640.001968097436,140072.41134677833,-73.60992604813146
77269,5559.173173514973,5614.370571135571,140077.83790961312,-55.19739762059726
77271,5596.184934622101,5659.209483304586,140103.0451285501,-63.02454868248515
77273,5535.986510760252,5569.289761348539,140068.43852352366,-33.30325058828748
77275,5551.2869953757745,5602.189742665884,140076.68393886214,-50.9027472901098
77277,5671.035742859144,5722.223523822497,140091.74403957796,-51.18778096335245
77279,5655.180973436318,5696.234243750688,140054.00726765738,-41.05327031436991
77281,5589.692846284048,5607.904968700633,140039.62590634072,-18.21212241658486
77283,5573.842538757379,5613.054484535066,140077.53161591303,-39.211945777687106
77285,5627.732854598023,5670.835738618099,140090.04127883617,-43.10288402007609
77287,5608.747647941769,5658.373141983494,140079.797655616,-49.62549404172478
77289,5617.746504565119,5659.024477655766,140080.49183648566,-41.27797309064681
77291,5687.255412409626,5745.709996612219,140073.02458436711,-58.45458420259274
77293,5542.223155341881,5586.937447348583,140072.84871952177,-44.714292006702635
77295,5645.202288696231,5703.4318318364985,140080.7938225698,-58.2295431402672
77297,5598.191426010386,5635.880001727463,140079.3164784683,-37.68857571707758
77299,5640.327603404818,5678.352073666903,140089.48032044867,-38.02447026208574
77301,5568.065560697329,5604.303506779457,140095.4685419734,-36.237946082128474
77303,5643.446515910044,5683.805630028657,140078.0101631964,-40.359114118613434
77305,5591.2421538290055,5635.195528276236,140065.52010828152,-43.95337444723009
77307,5643.800142022992,5669.885888214864,140087.32641544341,-26.085746191872204
77309,5656.168993233832,5708.282921991981,140092.7216062486,-52.113928758149086
77311,5632.6430822846505,5678.4828221342195,140084.92957186207,-45.839739849569014
77313,5672.823855783006,5722.4325131314645,140082.6715452924,-49.60865734845811
77315,5787.3405329561765,5835.492972316162,140078.9717050102,-48.15243935998569
77317,5735.416023768712,5792.341676898414,140079.2265934158,-56.92565312970237
77319,5776.8806092159775,5835.935883867642,140084.1787865925,-59.05527465166415
77321,5801.064827814244,5858.787964655289,140090.6290587564,-57.723136841044834
77323,5824.305383079971,5882.460301450397,140073.2046673339,-58.15491837042646
77325,5753.971786188244,5827.215875559224,140076.99234044456,-73.24408937097996
77327,5752.483911037947,5815.458464062011,140090.57541334786,-62.974553024064335
77329,5654.813543618802,5708.197601590304,140072.61130135678,-53.384057971501534
77331,5622.648006817808,5648.109907588019,140068.1663806256,-25.461900770211287
77333,5593.214887525848,5629.119469535565,140068.09147862374,-35.90458200971716
77335,5540.056000218556,5581.458668676905,140066.3081326317,-41.40266845834958
77337,5539.47194144284,5583.232755826437,140086.73347889193,-43.76081438359688
77339,5573.526348370303,5624.669435119722,140078.1584708552,-51.143086749419126
77341,5540.514039544128,5603.407672611182,140060.51470314135,-62.893633067054
77343,5552.310998979025,5611.463242156024,140060.9896682671,-59.152243176999036
77345,5531.628607334531,5587.220059946412,140047.2851882749,-55.59145261188132
77347,5576.1804466983,5621.911768766993,140062.58959708584,-45.73132206869286
77349,5590.672670946586,5623.744586966555,140059.8010480326,-33.07191601996965
77351,5617.739422157907,5658.191348256515,140079.52912451344,-40.451926098608055
77353,5634.003759741274,5654.809185060786,140065.73583992606,-20.805425319512324
77355,5613.785859059299,5646.897231145675,140059.75996303523,-33.11137208637592
77357,5616.5416863857845,5655.493569554732,140062.9114054968,-38.95188316894746
77359,5568.4716610394335,5594.185620903533,140082.20241431688,-25.713959864099706
77361,5514.616787720427,5538.798282883392,140064.8608046838,-24.181495162964893
77363,5506.436847338967,5535.411464971022,140075.27747944286,-28.974617632055015
77365,5490.1709417153525,5499.441774750972,140074.90485273415,-9.270833035619944
77367,5512.728946008427,5525.256478492984,140072.11856521363,-12.527532484557014
77369,5440.79823739486,5455.410654640871,140081.72210687262,-14.612417246011319
77371,5539.211663559794,5548.124222203855,140079.08463476336,-8.912558644061392
77373,5556.9558500414705,5583.248502850649,140052.57838566444,-26.292652809178435
77375,5580.071646411472,5590.693218003814,140057.50020865156,-10.621571592341752
77377,5548.880319528149,5552.322505639952,140074.25464659653,-3.442186111803494
77379,5503.157742489526,5504.787675067404,140061.96687480906,-1.6299325778782077
