iteration	A_coal_stats_total	A_num_coals_total	B_coal_stats_total	B_num_coals_total	C_coal_stats_total	C_num_coals_total	D_coal_stats_total	D_num_coals_total	AB_coal_stats_total	AB_num_coals_total	ABC_coal_stats_total	ABC_num_coals_total	root_coal_stats_total	root_num_coals_total	A__pop_coal_stats_total	A__pop_num_coals_total	B__pop_coal_stats_total	B__pop_num_coals_total	C__pop_coal_stats_total	C__pop_num_coals_total	D__pop_coal_stats_total	D__pop_num_coals_total	AB__pop_coal_stats_total	AB__pop_num_coals_total	ABC__pop_coal_stats_total	ABC__pop_num_coals_total	root__pop_coal_stats_total	root__pop_num_coals_total	D->B_mig_stats	D->B_num_migs	
4250	0.01103118512880608623194511608289758	165	0.01169041697229591253437419595684332	59	0.01339805784556708997956597784195765	50	0.09924917411674388789677436761849094	143	0.07687280301409986360550163908555987	283	0.81634836685451983573358347712201066	3052	3.73200808745938727994939654308836907	7000	0.01103118512880609317083901999012596	165	0.01169041697229595243301414342340649	59	0.01339805784556705181564950635220157	50	0.09924917411674133438381772975844797	143	0.00865254154499407734935090275030234	59	0.62120618651102021967602695440291427	2719	1.93931530936939577891564567835303023	3805	0.01188773089319050332846039452761033	1	
4255	0.01130868577730644031209550348648918	139	0.01184277687456129941889759749074074	43	0.01330163852483404011983747494696217	69	0.09859437132519359436866324131187866	176	0.07840543745943477638160601372874225	227	0.81769836199889844863264443119987845	3079	3.79381372353483881099123209423851222	7000	0.01130868577730639694400860406631182	139	0.01184277687456121615217075060400020	43	0.01330163852483382848357340577649666	69	0.09859437132519328905733146939383005	176	0.00893453261106297996763103697048791	45	0.62047296323527734163150171298184432	2783	2.00472883228791243226396545651368797	3745	0.01200117256720723522833704777212915	1	
4260	0.01105059864765836792621644946166271	165	0.01173167982478768786580580751888192	60	0.01348163151444034882353584237080213	40	0.10090285605478364894249665439929231	186	0.07707414730069193919970160777666024	269	0.84313231717748393645450732947210781	3110	3.78177766638785906039288420288357884	7000	0.01105059864765852578605276335110830	165	0.01173167982478778327559698624327211	60	0.01348163151443996544964765149643426	40	0.10090285605478085950714728369348450	186	0.00869113442751241922767935221827429	44	0.64727167304943322712063036306062713	2801	1.93872848652637053135094902245327830	3704	0.01191412417462223323483261339106321	0	
4265	0.01146676445715684097836906119027844	153	0.01210751169948227554118425075557752	68	0.01421253859222086288194297765130614	54	0.09949004286007069597363994262195774	188	0.08198262977696010866957010421174346	270	0.81897895212269156139939241256797686	3147	3.77248215765042305136489630967844278	7000	0.01146676445715662413793456408939164	153	0.01210751169948198931181071458240694	68	0.01421253859222065471512586043445481	54	0.09949004286006794817165399535952020	188	0.01122366907244675207633299862663989	49	0.61125443219979713749268057654262520	2823	1.97438376102187462812764806585619226	3665	0.01229042170255470467488123631483177	0	
4270	0.01132896414885675544226284472415500	156	0.01214565416389673004060600902676015	47	0.01415374766639965892212060794008721	52	0.10063697411824537586433336855407106	167	0.08176369220187641728703198396033258	245	0.82689967371836892162662024929886684	3143	3.79061492073287675808046515157911927	7000	0.01132896414885615522794015674890034	156	0.01214565416389610207070770542259197	47	0.01415374766639940391776963934944433	52	0.10063697411824341909625246671566856	167	0.01129767683960314177127326473737412	42	0.61983604620381227423564496348262765	2846	1.97655567180662616877384607505518943	3690	0.01228238086778118444419849453197457	0	
4275	0.01141076182131685844145518871073364	145	0.01203095653374433582349922744469950	54	0.01379402921873422969978317809136570	66	0.09958489245196534833670654052184545	186	0.08070663422572865730586499921628274	255	0.82932534693538484393826593077392317	3135	3.77276756931022072549808399344328791	7000	0.01141076182131664160102069160984684	145	0.01203095653374407041080740299321405	54	0.01379402921873429908872221716364947	66	0.09958489245196228134560101352690253	186	0.01035392627500023032816045542858774	56	0.62578215376825430116269899372127838	2814	1.95988692313973666969673104176763445	3679	0.01218494815303376374582278174329986	1	
4280	0.01149047514961522298282403653502115	126	0.01189179354450959139044563528386789	63	0.01407986851351207720217662000550263	85	0.09694500546598754098237549214900355	182	0.08320158389812087884607194609998260	241	0.82080564789742260778382387798046693	3047	3.74879097778321224154751689638942480	7000	0.01149047514961504083685905897027624	126	0.01189179354450938322362851806701656	63	0.01407986851351119943209777574111286	85	0.09694500546598151802246690067477175	182	0.01300805120480392866599839152286222	52	0.61172234985593887390820100335986353	2721	1.96209730310663199581711069185985252	3771	0.01208132734430433438688190506127285	0	
4285	0.01167661633771845293428004453062385	97	0.01201599860142298949183814471552978	50	0.01416963821093256831185058786104491	81	0.09773045882551482932409925297179143	176	0.08433856295377312184413653994852211	208	0.82429072321583851667980979982530698	3069	3.79768531516250407165102842554915696	7000	0.01167661633771800711034671849120059	97	0.01201599860142249336092401534870078	50	0.01416963821093182238075591783399432	81	0.09773045882550901453100777871441096	176	0.01325339125187921691939596513520883	61	0.61282062503980927470337292106705718	2780	2.00150524650289263206559553509578109	3755	0.01217011952294765574078549974501584	0	
4290	0.01168306204370966362715567044006093	113	0.01194028875247251861302366648942552	60	0.01416777755904300752087809911472505	75	0.09740956823865015712371473455277737	184	0.08406408166786040470075391795035102	234	0.84647919377590186140736250308691524	3032	3.87602157976276373574364697560667992	7000	0.01168306204370936872416475438285488	113	0.01194028875247217340305194710481373	60	0.01416777755904275945542103443131055	75	0.09740956823864567459825281048324541	184	0.01315194924413430610510289398007444	61	0.63549037590946499953759030177025124	2723	2.04783373458346318329859059303998947	3784	0.01214240128405734593652898212212676	0	
4295	0.01154281699283138395983883128792513	118	0.01204965897751529915749024723936600	48	0.01432318016623394113517875325669593	61	0.09845662605885169282871061113837641	175	0.08392537607749023242931230015528854	245	0.80903975389587590161255548082408495	3172	3.79209714888520421638418156362604350	7000	0.01154281699283111854714700683643969	118	0.01204965897751497996837066750686063	48	0.01432318016623321428604231897452337	61	0.09845662605884587803561913688099594	175	0.01311659362650642243752763249631244	79	0.59749027218164729724492190143791959	2866	2.01869039394133187315105715242680162	3653	0.01219778158216932098523166416725871	2	
4300	0.01159705328969369911296105613018881	123	0.01215711985015452065161944972260244	43	0.01431154610935225258983027885051342	63	0.09818849294499572277761245686633629	194	0.08448987174870412064642266614100663	237	0.82417769584721534137372600525850430	3166	3.75125596843984698836038660374470055	7000	0.01159705328969354645729517017116450	123	0.01215711985015438360846484755484198	43	0.01431154610935229942736413022430497	63	0.09818849294499669422275900387830916	194	0.01321041180485361433982749446158778	71	0.61175917751781727638160646165488288	2866	1.95339606290491274442899793939432129	3640	0.01226509172787681664629211297778966	0	
4305	0.01161036848840797837401073167029608	128	0.01210251119487527546314531434745732	43	0.01436583512614650684491302001788426	61	0.10001705414084521850170972356863786	232	0.08426984863256810343035141386280884	249	0.84397183610336090620052118538296781	3177	3.86349200701490147480399173218756914	7000	0.01161036848840810500882447797721397	128	0.01210251119487545413966333995858804	43	0.01436583512614718859123907890307237	61	0.10001705414085158840631351040428854	232	0.01312167972255923360791474152620140	78	0.63165045378029294198540810612030327	2867	2.02456889359775038528255208802875131	3591	0.01224875090102127070390558571943984	3	
4310	0.01159404154736025545358035770959759	126	0.01203711857997569016631711491527312	56	0.01436624877800801551586129534143765	63	0.09757740885751831072525419585872442	197	0.08398036713742527969994711156687117	253	0.83524589355311940064297004937543534	3102	3.83283412725394256881372712086886168	7000	0.01159404154736053127461303802192560	126	0.01203711857997590180258118408573864	56	0.01436624877800811092565247406582785	63	0.09757740885752863579938320981455036	197	0.01306325799273639134967517350105481	71	0.62341143275200705531347011856269091	2786	2.02131752677216303126783714105840772	3701	0.01221084553391205314298861850375033	1	
4315	0.01164100536314054308573151530481482	129	0.01221524722381200217524721551853872	44	0.01484908139791676039143109022688805	70	0.10026685921073336116293717168446165	183	0.08737992250063640609081261345636449	248	0.83395254107733451931494528253097087	3138	3.90907220774967001375443942379206419	7000	0.01164100536314068186360959344938237	129	0.01221524722381205248222801884594446	44	0.01484908139791721141953484419673259	70	0.10026685921074406093733699663061998	183	0.01580440731589706840343190208386659	75	0.61398808405310956182177051232429221	2820	2.08674558768384876827894913731142879	3679	0.01234412652388532441460888833262288	0	
4320	0.01177760886706274122415205596325904	124	0.01219645664671650635291211273170120	58	0.01536290637483136642393866111433454	86	0.09925592526789178693391590968531091	197	0.09047653029500755950120804982361733	260	0.82282764486304826867524297995259985	3211	3.87286148621338499609123573463875800	7000	0.01177760886706310204663505913913468	124	0.01219645664671679084756217292806468	58	0.01536290637483148091568807558360277	86	0.09925592526790408265391363329399610	197	0.01854002940660296264163697799176589	78	0.59513484302224672894965351588325575	2865	2.07106937362786203138398377632256597	3592	0.01238451257939974896327139930463090	0	
4325	0.01177355823517774353892395566845153	124	0.01216304004967081776877879661924453	54	0.01536303579778292537072470480552511	67	0.09913388437046605217162209555681329	188	0.09029036957974505284152400008679251	269	0.81989208638454569300080265747965313	3155	3.92626062598913438961290012230165303	7000	0.01177355823517787190846117795217651	124	0.01216304004967079695209708489755940	54	0.01536303579778339027661626658982641	67	0.09913388437047784829125873784505529	188	0.01846114038757269357193813164030871	91	0.59249059068936205108002468477934599	2819	2.13025841355047340641704067820683122	3657	0.01234185140755719202465545691893567	0	
4330	0.01177105191073122940348394394050047	113	0.01220135838613271156427586561221688	53	0.01543180496918818145335450253696763	53	0.10037549215919606970803812373560504	179	0.09056239349898038970554381421607104	234	0.86039968954236556442083383444696665	3125	4.04384070503236348059772353735752404	7000	0.01177105191073150348979314827602138	113	0.01220135838613288850607041524654051	53	0.01543180496918831329233867677430680	53	0.10037549215920772704979668787927949	179	0.01863145382149692524942352633843257	68	0.63224490877258288090700943939737044	2838	2.18139210162782992696861583681311458	3696	0.01234153855335670506299106108372143	1	
4335	0.01111077303195803084312487385432178	107	0.01134284699896247194939036262439913	68	0.01546526890847441625120861630193758	59	0.09974533914561828362721485063957516	186	0.09003804815850290077516859810202732	269	0.86052765381759244167625411137123592	3012	3.95141636467871970594956110289786011	7000	0.01111077303195765961230101481760357	107	0.01134284699896197234902928130395594	68	0.01546526890847480135982028315311254	59	0.09974533914562884462373659744116594	186	0.02264905489172895983185362922540662	94	0.63311815070989629905540141407982446	2684	2.09012016780954157368910273362416774	3802	0.01153736053721507621994124548336913	1	
4340	0.01043608125159737123888170629015804	123	0.01078695632711003903059232555960989	55	0.01427946029449088556628755242172701	46	0.10528424601922872771986305906466441	174	0.08234728007229676072231683292557136	255	0.86546444537658739903918103664182127	3134	3.90529683346670708488090895116329193	7000	0.01043608125159688204686148083055741	123	0.01078695632710935381481931472080760	55	0.01427946029449164537517003026323437	46	0.10528424601923387637913975822812063	174	0.01864035428120972351373474396041274	77	0.65680853190601573565743365179514512	2833	2.00616678724543318068640473939012736	3692	0.01094595388396094569338767854560501	0	
4345	0.01038448187062796651547458282038860	129	0.01068800806518697618652247172121861	70	0.01519466902977210757963444365259420	58	0.10594542028418034440573336496527190	188	0.08746738448178914548947204821160994	293	0.84552632390330983991333368976484053	3255	3.88074514883811128029833525943104178	7000	0.01038448187062753630405254057222919	129	0.01068800806518637250275283179234975	70	0.01519466902977382148642870873800348	58	0.10594542028419019763507691322956816	188	0.02423232564194324756279286248172866	94	0.62374011019995745375155138390255161	2904	2.00734457356793738469491472642403096	3557	0.01088771796025168707433561365860442	0	
4350	0.01042125586910215388758427224047409	133	0.01100153504218235461786790096994082	45	0.01560383685904161849000715278634743	51	0.10841752155111690492095277704720502	196	0.09002103078672614444588617743647774	269	0.88624890287620305961979738640366122	3254	3.97213087787971286246602176106534898	7000	0.01042125586910212786673213258836768	133	0.01100153504218235635259137694674791	45	0.01560383685904138777178484787100388	51	0.10841752155111682165422593016046449	196	0.02571744964111386672067638414773683	91	0.65818057795874052029461154234013520	2934	2.02342524054043382264467254572082311	3550	0.01112235922416560281178465885432161	0	
