Sample	theta_A	theta_B	theta_root	tau_root	Data-ld-ln	Full-ld-ln	Gene-ld-ln
1590	 2.92079	 4.62254	 5.63774	 0.54514	-1316.760825422	-14259.665239638	1092.056985414
1591	 2.88262	 4.63688	 5.47469	 0.52466	-1316.502498465	-14260.458796745	1095.433812100
1592	 3.02309	 4.84410	 5.49087	 0.54838	-1316.704890956	-14267.770269660	1100.721360105
1593	 3.10395	 4.80071	 5.18627	 0.52722	-1315.293849283	-14263.630325861	1110.691833029
1594	 3.09045	 4.53730	 5.31605	 0.53578	-1318.557984982	-14270.016155261	1084.436305443
1595	 3.22658	 4.80052	 5.17405	 0.53756	-1318.205162783	-14270.516306640	1088.464678807
1596	 3.44460	 4.54079	 4.90143	 0.53662	-1315.839499461	-14272.853566041	1114.458571428
1597	 3.30360	 4.75248	 5.08750	 0.51693	-1316.613060695	-14281.266439231	1115.135832280
1598	 3.22419	 4.57651	 5.34667	 0.52992	-1315.858152035	-14272.669652762	1114.088132415
1599	 3.14045	 4.40190	 5.07521	 0.55606	-1315.498933540	-14265.474088023	1110.484752619
1600	 3.02303	 4.54192	 5.33016	 0.55763	-1315.938920325	-14268.643318794	1109.254115541
1601	 3.22968	 4.42633	 5.17034	 0.55293	-1316.534371988	-14266.637934776	1101.294214896
1602	 3.24231	 4.28644	 5.10001	 0.55510	-1316.519176465	-14269.005107395	1103.813342747
1603	 3.13700	 4.24634	 5.34274	 0.57045	-1317.447137358	-14270.970914306	1096.499540727
1604	 3.26712	 4.18842	 5.36428	 0.53136	-1317.645545972	-14275.313313237	1098.857853517
1605	 3.43032	 4.02332	 5.57401	 0.53023	-1317.635590594	-14273.628093977	1097.272188034
1606	 3.31823	 4.18704	 5.85884	 0.54929	-1318.674849164	-14261.588028057	1074.839536416
1607	 3.47546	 4.00931	 5.84255	 0.59139	-1317.306814153	-14264.042587860	1090.974446334
1608	 3.55791	 4.24649	 6.12353	 0.62358	-1318.550443405	-14265.631387792	1080.126953743
1609	 3.72233	 4.39314	 5.97065	 0.59309	-1318.166705267	-14270.726824265	1089.059771595
1610	 3.89644	 4.51830	 6.24621	 0.61465	-1318.776336916	-14274.273215947	1086.509846790
1611	 3.69789	 4.45273	 5.90067	 0.61242	-1316.818423225	-14274.605169784	1106.420937530
1612	 4.02659	 4.46363	 5.65059	 0.61392	-1317.447902925	-14273.403203594	1098.924174341
1613	 3.90703	 4.54284	 5.81562	 0.65170	-1319.173357649	-14270.163541763	1078.429965270
1614	 3.91526	 4.42086	 6.10229	 0.65308	-1316.975346483	-14268.630464790	1098.876999957
1615	 4.19004	 4.27078	 5.79825	 0.65354	-1317.185050407	-14264.514208534	1092.663704463
1616	 3.95065	 4.09400	 6.19412	 0.65619	-1317.508355555	-14272.115113281	1097.031557727
1617	 3.93572	 4.07852	 6.51238	 0.65371	-1315.211220588	-14270.117864216	1118.005658341
1618	 4.05915	 4.24078	 6.71860	 0.68246	-1318.092132610	-14269.328286907	1088.406960811
1619	 3.88329	 4.25668	 6.50178	 0.66930	-1318.604978564	-14265.515540216	1079.465754573
1620	 3.87056	 4.05113	 6.75263	 0.64650	-1317.948091149	-14273.668875776	1094.187964288
1621	 3.80314	 4.25328	 6.95043	 0.67759	-1315.921376112	-14267.182650710	1107.968889589
1622	 3.73215	 4.06506	 6.97162	 0.70999	-1317.518772545	-14268.700182198	1093.512456744
1623	 3.57015	 4.29294	 6.56783	 0.68353	-1317.533173786	-14265.040280384	1089.708542528
1624	 3.51165	 4.41218	 6.39408	 0.70753	-1319.201859233	-14261.164257975	1069.145665643
1625	 3.36661	 4.26995	 6.72865	 0.68687	-1318.248155983	-14268.783128320	1086.301568485
1626	 3.46849	 4.49940	 6.83941	 0.68934	-1320.076836862	-14264.634617038	1063.866248416
1627	 3.58728	 4.64917	 6.46178	 0.65244	-1316.176814362	-14259.786390670	1098.018247050
1628	 3.42445	 4.52187	 6.20377	 0.67808	-1317.089816285	-14266.220143829	1095.321980978
1629	 3.42828	 4.65382	 6.00663	 0.65585	-1319.280296839	-14272.909961300	1080.106992913
1630	 3.59278	 4.91875	 6.21380	 0.65674	-1317.122282615	-14259.684002636	1088.461176488
1631	 3.70574	 4.72657	 6.51561	 0.68261	-1318.133845996	-14265.545900218	1084.207440256
1632	 3.62334	 4.98804	 6.22485	 0.72103	-1318.700153386	-14266.850616886	1079.849083029
1633	 3.48792	 4.73844	 6.20023	 0.70235	-1318.183560127	-14263.832074206	1081.996472940
1634	 3.37911	 4.95578	 6.40784	 0.69166	-1316.663307128	-14268.547564812	1101.914493530
1635	 3.39097	 5.07122	 6.22580	 0.68067	-1316.128250972	-14264.505676023	1103.223166299
1636	 3.29471	 5.22106	 6.42206	 0.66106	-1316.726301157	-14266.418858073	1099.155846504
1637	 3.15993	 5.10654	 6.61756	 0.67181	-1315.406910315	-14257.747677039	1103.678573884
1638	 2.99100	 5.27097	 6.19255	 0.63683	-1316.781188201	-14263.543111068	1095.731229060
1639	 2.85300	 5.50888	 6.40139	 0.63783	-1319.278156380	-14274.278745838	1081.497182036
1640	 2.84736	 5.27356	 6.62382	 0.65921	-1316.928360741	-14255.433693335	1086.150085924
1641	 2.67821	 5.50315	 6.73670	 0.67205	-1316.271497034	-14261.805049622	1099.090079284
1642	 2.77380	 5.52275	 6.76069	 0.64599	-1317.941732155	-14267.640487415	1088.223165862
1643	 2.96330	 5.79177	 6.44801	 0.62199	-1317.605459301	-14267.826608110	1091.772015102
1644	 2.88140	 6.00506	 6.11840	 0.64608	-1317.756259705	-14270.425049288	1092.862452235
1645	 2.76288	 6.02182	 6.45846	 0.62407	-1316.155576362	-14266.144710163	1104.588946544
1646	 2.87398	 5.81733	 6.47146	 0.60547	-1316.881230928	-14266.095305172	1097.282995889
1647	 2.80268	 5.70804	 6.77655	 0.62524	-1317.107925771	-14268.017768240	1096.938510531
1648	 2.79214	 5.87808	 6.49535	 0.65100	-1319.639837896	-14267.867421938	1071.469042975
1649	 2.89039	 6.12506	 6.81064	 0.63763	-1319.009091744	-14272.009571456	1081.918654015
1650	 2.94167	 6.10784	 7.16666	 0.63583	-1318.234518157	-14263.624493266	1081.279311694
1651	 2.89487	 6.13087	 6.86943	 0.66369	-1319.597732117	-14258.957225943	1062.979904777
1652	 3.05333	 5.89516	 7.14838	 0.63642	-1320.167220952	-14272.169380874	1070.497171355
1653	 3.15528	 6.03050	 7.12093	 0.65151	-1319.139204266	-14265.517298848	1074.125256184
1654	 3.27253	 5.72891	 6.82595	 0.62443	-1319.120474777	-14263.143894240	1071.939146474
1655	 3.13756	 5.92002	 6.73982	 0.62350	-1320.749621989	-14267.239881054	1059.743661161
1656	 3.17800	 5.72808	 6.49460	 0.59199	-1319.429345852	-14268.421317005	1074.127858481
1657	 3.17119	 5.86227	 6.72848	 0.61137	-1319.891964772	-14269.118968750	1070.199321029
1658	 3.29002	 6.09416	 6.74960	 0.61329	-1318.669136717	-14264.369377365	1077.678010193
1659	 3.40432	 5.95926	 6.45212	 0.63992	-1319.785232157	-14261.545882498	1063.693560928
1660	 3.33707	 5.97298	 6.88865	 0.64140	-1320.291180321	-14261.162179191	1058.250375979
1661	 3.20878	 5.81118	 6.57219	 0.63991	-1319.899088413	-14262.119231900	1063.128347768
1662	 3.33831	 5.61460	 6.24020	 0.65922	-1318.154482508	-14256.599935859	1075.055110775
1663	 3.52373	 5.63937	 6.58839	 0.66808	-1317.402447429	-14264.974188934	1090.949714641
1664	 3.70256	 5.87828	 7.04041	 0.64763	-1318.784325886	-14265.957276044	1078.114017181
1665	 3.51082	 6.05112	 6.95899	 0.63300	-1318.809873456	-14262.570644045	1074.471909490
1666	 3.66951	 6.20505	 7.09567	 0.63012	-1319.025407417	-14267.067029203	1076.812955035
1667	 3.52610	 6.53547	 7.32503	 0.65837	-1321.803427266	-14266.581520413	1048.547247757
1668	 3.47497	 6.35623	 7.32674	 0.64169	-1322.419678426	-14259.829838920	1035.633054663
1669	 3.36361	 6.62116	 7.82228	 0.62385	-1319.752035977	-14256.603559482	1059.083199708
1670	 3.29453	 6.63920	 7.47419	 0.62555	-1318.974757746	-14260.721050860	1070.973473403
1671	 3.20839	 6.41224	 7.38386	 0.62331	-1320.972448124	-14263.046259037	1053.321777798
1672	 3.29494	 6.77011	 7.47931	 0.60362	-1320.154488806	-14263.559932924	1062.015044860
1673	 3.45096	 6.35279	 7.04539	 0.57772	-1317.856612522	-14262.223433591	1083.657308367
1674	 3.61149	 6.69759	 6.62519	 0.59785	-1319.915979715	-14264.807793564	1065.647996413
1675	 3.71740	 6.97487	 6.59862	 0.59545	-1320.753138910	-14259.782324713	1052.250935613
1676	 3.94411	 6.72919	 6.17571	 0.61602	-1319.345536429	-14257.315427290	1063.860062996
1677	 3.95698	 6.94100	 6.69668	 0.58969	-1319.725782601	-14269.169745438	1071.911919424
1678	 3.84515	 7.29591	 6.50164	 0.62767	-1320.676156253	-14272.803035065	1066.041472531
1679	 3.76641	 7.18345	 6.32865	 0.61053	-1319.589188458	-14270.813507248	1074.921622665
1680	 3.86779	 7.35653	 6.08099	 0.60880	-1320.059351050	-14270.401773086	1069.808262589
1681	 3.98599	 7.01735	 6.51888	 0.61042	-1319.414943527	-14268.844378703	1074.694943430
1682	 3.94493	 7.28627	 6.77870	 0.62603	-1321.039040565	-14267.086472554	1056.696066905
1683	 4.06014	 7.26851	 6.39069	 0.62450	-1322.437400926	-14272.964687496	1048.590678235
1684	 4.30542	 7.54362	 6.73246	 0.64714	-1322.423241394	-14273.813943919	1049.581529984
1685	 4.38852	 7.52312	 6.56765	 0.62987	-1320.373647380	-14261.565264286	1057.828790484
1686	 4.18460	 7.10584	 6.66670	 0.63636	-1318.670491511	-14253.857542835	1067.152627725
1687	 4.17277	 6.88316	 6.28580	 0.59554	-1318.611184266	-14258.722266995	1072.610424333
1688	 3.96770	 7.08376	 6.56016	 0.59377	-1320.007968601	-14270.231398370	1070.151712358
1689	 4.12504	 6.73182	 6.36193	 0.59464	-1320.344232443	-14273.827276979	1070.384952548
1690	 4.23983	 6.98921	 6.10017	 0.56052	-1320.560090979	-14272.611416717	1067.010506931
1691	 4.11114	 6.97691	 5.86984	 0.54678	-1318.478353484	-14264.647239696	1079.863704855
1692	 4.24475	 6.66205	 5.49181	 0.57092	-1319.679352154	-14262.118623077	1065.325101539
1693	 4.01064	 6.45402	 5.70012	 0.52748	-1320.716683917	-14267.612769860	1060.445930693
1694	 4.02059	 6.25109	 5.49497	 0.55176	-1319.064217532	-14271.045673925	1080.403498604
1695	 4.07385	 5.95265	 5.71991	 0.55048	-1319.887429337	-14269.966645692	1071.092352325
1696	 4.24109	 5.87332	 5.86388	 0.57157	-1319.918513586	-14273.550721197	1074.365585334
1697	 4.25411	 5.72744	 6.04507	 0.60321	-1320.397777784	-14263.508914090	1059.531136253
1698	 4.37814	 5.62587	 5.87791	 0.59073	-1319.216411520	-14267.202096352	1075.037981152
1699	 4.26473	 5.46144	 5.73461	 0.59829	-1317.623106040	-14268.144972158	1091.913911760
1700	 4.25518	 5.31734	 5.41603	 0.59695	-1316.223083841	-14270.753648803	1108.522810397
1701	 4.06168	 5.33618	 5.43522	 0.59907	-1317.369122412	-14268.055187418	1094.363963295
1702	 4.04819	 5.46597	 5.18313	 0.56498	-1319.490341984	-14278.636538953	1083.733119115
1703	 4.18928	 5.58542	 4.95854	 0.54264	-1318.278504743	-14276.363765257	1093.578717827
1704	 4.36249	 5.40030	 5.11866	 0.54080	-1319.462182131	-14274.756653178	1080.134831867
1705	 4.56863	 5.30089	 5.32493	 0.54196	-1316.120765353	-14268.025687936	1106.818034403
1706	 4.39268	 5.10406	 5.11921	 0.56121	-1319.748578500	-14268.644137892	1071.158352896
1707	 4.56191	 4.92351	 5.04825	 0.53992	-1318.483315403	-14271.674756640	1086.841602608
1708	 4.85975	 4.74114	 5.28625	 0.56066	-1318.026970108	-14257.355149975	1077.085448895
1709	 4.72087	 4.52746	 5.42478	 0.58989	-1319.534116481	-14264.818949063	1069.477784254
1710	 4.92198	 4.65341	 5.65373	 0.57092	-1320.021008988	-14273.388428352	1073.178338476
1711	 4.93705	 4.95659	 5.79811	 0.54099	-1318.725814202	-14274.472275614	1087.214133597
1712	 4.73025	 4.73361	 5.54221	 0.52428	-1320.000309983	-14269.430523799	1069.427423973
1713	 4.96729	 4.93488	 5.74477	 0.55586	-1319.126663667	-14263.382103915	1072.115467246
1714	 4.98543	 5.16852	 5.76574	 0.52637	-1320.714449760	-14272.727208017	1065.582710414
1715	 5.28838	 4.99102	 5.69092	 0.53770	-1322.341837441	-14277.477540429	1054.059166017
1716	 5.29784	 4.78944	 5.90802	 0.53866	-1321.371335538	-14272.591013197	1058.877657812
1717	 5.41134	 4.97318	 5.71894	 0.50153	-1317.538520818	-14276.199062179	1100.813853996
1718	 5.74207	 4.95045	 5.41854	 0.52121	-1321.196326154	-14272.105102184	1060.141840648
1719	 5.60131	 4.89922	 5.40826	 0.54330	-1321.580397750	-14271.350385183	1055.546407686
1720	 5.61543	 5.09769	 5.66586	 0.54467	-1320.043572241	-14271.878735922	1071.443013515
1721	 5.13445	 4.85540	 5.88219	 0.56578	-1321.536356836	-14279.320462217	1063.956893852
1722	 5.37699	 4.71942	 6.11152	 0.54295	-1322.213486948	-14272.761451446	1050.626581968
1723	 5.30705	 4.62162	 6.40007	 0.51437	-1321.105533881	-14279.106654861	1068.051316055
1724	 5.10558	 4.75186	 6.11659	 0.51259	-1319.104834382	-14272.324319917	1081.275976097
1725	 5.25878	 4.98838	 6.26627	 0.53814	-1319.810651071	-14268.301226329	1070.194715620
1726	 4.99628	 5.16487	 6.46701	 0.57808	-1320.375680670	-14269.405439339	1065.648632634
1727	 5.15488	 5.37068	 6.64633	 0.53011	-1319.561310706	-14269.808603021	1074.195495965
1728	 5.00376	 5.53679	 6.81643	 0.56450	-1320.512808934	-14263.896060913	1058.767971571
1729	 5.00800	 5.76447	 6.39289	 0.58364	-1318.715149810	-14260.021864720	1072.870366621
1730	 4.76877	 5.47522	 6.51557	 0.55672	-1320.035648595	-14261.821043697	1061.464557750
1731	 4.83471	 5.48301	 6.75429	 0.57384	-1320.880540524	-14266.043720197	1057.238314957
1732	 5.11980	 5.66372	 6.58098	 0.57612	-1319.513895158	-14267.648614658	1072.509663081
1733	 4.96034	 5.47411	 6.47843	 0.55083	-1318.010619851	-14263.097146001	1082.990947492
1734	 4.72874	 5.24771	 6.18942	 0.54941	-1320.821721366	-14271.790903731	1063.573690072
1735	 4.50229	 5.46877	 6.23251	 0.54764	-1321.527860998	-14267.908705220	1052.630095239
1736	 4.68506	 5.78360	 6.05323	 0.56530	-1319.549950175	-14266.493797881	1070.994296130
1737	 4.80174	 5.92954	 6.41458	 0.60051	-1322.786445939	-14267.254757530	1039.390298144
1738	 4.66996	 5.55588	 6.12233	 0.62778	-1320.845739899	-14264.075063593	1055.617664605
1739	 4.42710	 5.32976	 6.43576	 0.62636	-1321.276312551	-14261.851878435	1049.088752928
1740	 4.31369	 5.21128	 6.16305	 0.58270	-1319.800767968	-14259.734032743	1061.726353060
1741	 4.16030	 5.08839	 6.40568	 0.60422	-1321.003311104	-14263.591931954	1053.558820916
1742	 4.16004	 4.82863	 6.43862	 0.60733	-1322.839568517	-14266.354422445	1037.958737278
1743	 4.28302	 5.13723	 6.33549	 0.65430	-1318.515626301	-14263.423679825	1078.267416820
1744	 4.41860	 4.87348	 6.62085	 0.64004	-1317.646692102	-14261.871149531	1085.404228515
1745	 4.27014	 5.00499	 6.37544	 0.68014	-1320.386552310	-14268.886124518	1065.020601417
1746	 4.25553	 4.98787	 6.18215	 0.70896	-1318.292368226	-14269.113371864	1086.189689600
1747	 4.33662	 4.75944	 5.99642	 0.68193	-1318.296574845	-14269.780034763	1086.814286317
1748	 4.13621	 4.60232	 6.30150	 0.66992	-1319.480369386	-14267.968947874	1073.165254014
1749	 4.25970	 4.37274	 6.64222	 0.69766	-1320.258115068	-14272.565041366	1069.983890687
1750	 4.48283	 4.47079	 7.00902	 0.71564	-1320.008312138	-14272.349612219	1072.266490844
1751	 4.54289	 4.59749	 7.31212	 0.69635	-1320.100892575	-14270.759767699	1069.750841952
1752	 4.33250	 4.56120	 7.14242	 0.67340	-1320.173844867	-14274.380186385	1072.641737720
1753	 4.48957	 4.31844	 7.44546	 0.64260	-1319.516859910	-14270.309823720	1075.141224618
1754	 4.75400	 4.50599	 7.67598	 0.61369	-1318.649567058	-14262.793866499	1076.298195918
1755	 4.66552	 4.42794	 8.05883	 0.61583	-1320.276201134	-14259.106386793	1056.344375455
1756	 4.68685	 4.49650	 8.44172	 0.59946	-1323.278349028	-14277.789133523	1045.005643247
1757	 4.52683	 4.59328	 8.40705	 0.63080	-1319.129925145	-14268.175367234	1076.876115780
1758	 4.58649	 4.72358	 8.43804	 0.64867	-1323.020108981	-14270.343370230	1040.142280424
1759	 4.73741	 4.52812	 8.18800	 0.61824	-1318.535587796	-14265.577007104	1080.221129149
1760	 4.74279	 4.39288	 8.40962	 0.58960	-1321.392225292	-14271.057654173	1057.135401248
1761	 5.02919	 4.57479	 8.75672	 0.55905	-1321.336709468	-14265.142024537	1051.774929853
1762	 5.00610	 4.89211	 8.51458	 0.54177	-1322.069451958	-14270.568149285	1049.873629703
1763	 4.72577	 4.79840	 9.09340	 0.54209	-1320.670900631	-14264.904440020	1058.195433711
1764	 4.90611	 4.94029	 9.07961	 0.52245	-1323.081055452	-14273.306497103	1042.495942581
1765	 4.64162	 5.20063	 9.25368	 0.55642	-1322.301951728	-14265.814576225	1042.795058943
1766	 4.82692	 5.49292	 9.27836	 0.56913	-1321.624975096	-14265.007333422	1048.757582463
1767	 4.67809	 5.16842	 9.23835	 0.58781	-1322.107314669	-14266.691848071	1045.618701376
1768	 4.41024	 4.97755	 9.05506	 0.58942	-1321.562133878	-14269.145956665	1053.524617886
1769	 4.26810	 4.89143	 8.71966	 0.59185	-1320.342817215	-14268.978454130	1065.550281981
1770	 4.39143	 4.84976	 8.35004	 0.58248	-1319.712018543	-14263.378731558	1066.258546129
1771	 4.42864	 4.57500	 8.60068	 0.54511	-1320.898517644	-14265.210793772	1056.225617336
1772	 4.62237	 4.47195	 8.62381	 0.58426	-1320.777910250	-14270.995845489	1063.216742991
1773	 4.41078	 4.72755	 8.24594	 0.60122	-1321.417435758	-14268.173889253	1053.999531671
1774	 4.39342	 4.53715	 8.34165	 0.56976	-1320.841832201	-14272.501191823	1064.082869811
1775	 4.17366	 4.55426	 8.02043	 0.59958	-1318.387016324	-14263.166981375	1079.296818137
1776	 4.10355	 4.57518	 8.39465	 0.60233	-1319.467266757	-14261.200140781	1066.527473216
1777	 3.91445	 4.69345	 8.04925	 0.60385	-1321.859973769	-14260.270311533	1041.670573844
1778	 3.98446	 4.68463	 7.88512	 0.60271	-1323.990516749	-14259.047979129	1019.142811643
1779	 3.82826	 4.49621	 8.18421	 0.57223	-1320.684625858	-14259.099566951	1052.253308373
1780	 4.06838	 4.62383	 8.42168	 0.56140	-1321.497291921	-14265.838471845	1050.865552638
1781	 4.05407	 4.82737	 8.12738	 0.59752	-1322.169724447	-14254.208453795	1032.511209330
1782	 3.78711	 5.05781	 8.49406	 0.61479	-1322.535517233	-14251.706228337	1026.351056008
1783	 3.79125	 5.06333	 8.50334	 0.56994	-1319.262293082	-14256.504946835	1063.882016016
1784	 3.63026	 4.80584	 8.51816	 0.59441	-1320.355876043	-14258.843863899	1055.285103473
1785	 3.52752	 4.67323	 8.21911	 0.59736	-1317.850654837	-14256.459538515	1077.952990146
1786	 3.36147	 4.49980	 8.19073	 0.63030	-1319.771251610	-14262.268261969	1064.555745873
1787	 3.49944	 4.69713	 7.99499	 0.63149	-1318.634858078	-14264.373947875	1078.025367100
1788	 3.35750	 4.89918	 7.59223	 0.62932	-1317.888749510	-14264.785017958	1085.897522861
1789	 3.46408	 5.18699	 7.23646	 0.63121	-1317.531876052	-14259.222571059	1083.903810540
1790	 3.34957	 5.01833	 7.53835	 0.66107	-1317.591780143	-14267.544332090	1091.626530656
1791	 3.52231	 5.02772	 7.29714	 0.67565	-1318.812849775	-14273.608744431	1085.480246678
1792	 3.34352	 5.18972	 7.65912	 0.64340	-1318.031655040	-14265.520912477	1085.204362077
1793	 3.47287	 5.39982	 7.49721	 0.62843	-1316.502063162	-14261.497579705	1096.476948088
1794	 3.30811	 5.64562	 7.62044	 0.63105	-1318.981677632	-14263.712848061	1073.896071739
1795	 3.31832	 5.89839	 7.49326	 0.66198	-1320.540556758	-14259.453366529	1054.047798946
1796	 3.47946	 6.17260	 7.21366	 0.64317	-1321.836907455	-14262.627739553	1044.258664999
1797	 3.68977	 5.90654	 7.24191	 0.64569	-1321.110239918	-14263.236524603	1052.134125426
1798	 3.75034	 6.14925	 7.21967	 0.64370	-1321.357180780	-14262.982752168	1049.410944371
1799	 3.94020	 5.93588	 7.73590	 0.61448	-1319.215468978	-14258.549184038	1066.394494259
1800	 4.06044	 5.63986	 7.47796	 0.64543	-1322.003693009	-14266.619059215	1046.582129129
1801	 4.16006	 5.41650	 7.69385	 0.64623	-1321.942241532	-14265.006952677	1045.584537354
1802	 3.99604	 5.26312	 7.66899	 0.64414	-1320.775897739	-14266.199249156	1058.440271770
1803	 4.07218	 5.28086	 8.03128	 0.63440	-1318.741735303	-14259.127528129	1071.710175099
1804	 3.98723	 5.05060	 7.66599	 0.66457	-1318.146764532	-14268.341051429	1086.873406113
1805	 3.81891	 4.96705	 8.01856	 0.66643	-1317.600862529	-14264.078640125	1088.070014833
1806	 3.95207	 4.79073	 7.69640	 0.64807	-1319.607388098	-14267.103966702	1071.030085722
1807	 3.68788	 4.51234	 7.68736	 0.61207	-1319.569505997	-14265.866838816	1070.171778851
1808	 3.83663	 4.65654	 7.96140	 0.66044	-1318.032599374	-14259.228497732	1078.902503992
1809	 3.84578	 4.80617	 7.63271	 0.68627	-1318.469761544	-14258.336817493	1073.639202057
1810	 3.68727	 4.99705	 7.40238	 0.71510	-1318.541459986	-14266.816172766	1081.401572910
1811	 3.54355	 5.24444	 6.95094	 0.73656	-1318.440869576	-14258.772461235	1074.363765472
1812	 3.55245	 5.59587	 7.13023	 0.76482	-1318.762158855	-14262.869434946	1075.247846400
1813	 3.65189	 5.68307	 7.36510	 0.76174	-1320.138571899	-14259.689149708	1058.303430720
1814	 3.82836	 5.46882	 7.44408	 0.78784	-1318.584927823	-14256.102959229	1070.253680994
1815	 3.62949	 5.26834	 7.07857	 0.76129	-1317.321964364	-14258.381864222	1085.162220578
1816	 3.43633	 5.47560	 6.96624	 0.76438	-1318.782625973	-14259.474219549	1071.647959821
1817	 3.42638	 5.20167	 7.22943	 0.76216	-1317.756888426	-14258.585842705	1081.016958443
